test_id,variant,source_schematic,simulation_type,metric,target,measured,unit,deviation,status,evidence_path,notes
STRESS_mm_0p1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_pli60.cir,TRAN,mean_code_difference_after_2s,,-0.000666666666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_pli60.cir,TRAN,mae_code_difference_after_2s,,0.736666666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_pli60.cir,TRAN,rms_code_difference_after_2s,,0.901480264158,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_pli60.cir,TRAN,maximum_code_difference_after_2s,,2,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_pli60.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,0.936361491708,V,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,signed_code_min,,-182,code,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,signed_code_max,,307,code,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,mean_code_difference_after_2s,,0.01,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,mae_code_difference_after_2s,,3.676,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,rms_code_difference_after_2s,,4.10917672209,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,maximum_code_difference_after_2s,,7,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_0p5pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_pli60.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,0.935511670558,V,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,signed_code_min,,-179,code,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,signed_code_max,,311,code,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,mean_code_difference_after_2s,,0.0126666666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,mae_code_difference_after_2s,,7.28733333333,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,rms_code_difference_after_2s,,8.1174298067,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,maximum_code_difference_after_2s,,14,LSB,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_mm_1pct_pli60,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_pli60.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,0.934449397117,V,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_pli60.raw,reference=MM0 PLI60
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,signed_code_min,,-96,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,signed_code_max,,301,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,mean_code_difference_after_2s,,0.003,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,mae_code_difference_after_2s,,0.445666666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,rms_code_difference_after_2s,,1.46594679303,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,maximum_code_difference_after_2s,,18,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_100k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_100k.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,1.41182160061,V,,MEASURED,results/xmodel_aligned/raw/xma_gbw_100k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,signed_code_min,,-96,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,signed_code_max,,303,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,mean_code_difference_after_2s,,0.000333333333333,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,mae_code_difference_after_2s,,0.093,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,rms_code_difference_after_2s,,0.386005181312,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,maximum_code_difference_after_2s,,5,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_500k,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_500k.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,1.41118776613,V,,MEASURED,results/xmodel_aligned/raw/xma_gbw_500k.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,signed_code_min,,-96,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,signed_code_max,,303,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,mean_code_difference_after_2s,,-0.00133333333333,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,mae_code_difference_after_2s,,0.0466666666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,rms_code_difference_after_2s,,0.236643191324,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,maximum_code_difference_after_2s,,3,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_1m.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,1.41121047248,V,,MEASURED,results/xmodel_aligned/raw/xma_gbw_1m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,signed_code_min,,-96,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,signed_code_max,,303,code,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,mean_code_difference_after_2s,,-0.000666666666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,mae_code_difference_after_2s,,0.008,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,rms_code_difference_after_2s,,0.0894427191,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,maximum_code_difference_after_2s,,1,LSB,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_gbw_5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_gbw_5m.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,1.41122914062,V,,MEASURED,results/xmodel_aligned/raw/xma_gbw_5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,signed_code_min,,153,code,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,signed_code_max,,552,code,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,mean_code_difference_after_2s,,248.918,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,mae_code_difference_after_2s,,248.918,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,rms_code_difference_after_2s,,248.918151206,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,maximum_code_difference_after_2s,,249,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_0p5m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_0p5m.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,1.21064040591,V,,MEASURED,results/xmodel_aligned/raw/xma_vos_0p5m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,signed_code_min,,402,code,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,signed_code_max,,801,code,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,mean_code_difference_after_2s,,497.831666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,mae_code_difference_after_2s,,497.831666667,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,rms_code_difference_after_2s,,497.831807274,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,maximum_code_difference_after_2s,,498,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_1m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_1m.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,1.01004702838,V,,MEASURED,results/xmodel_aligned/raw/xma_vos_1m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,signed_code_min,,900,code,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,signed_code_max,,1298,code,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,clip_count_total,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,clip_count_after_2s,,0,samples,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,mean_code_difference_after_2s,,995.665,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,mae_code_difference_after_2s,,995.665,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,rms_code_difference_after_2s,,995.665111872,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,maximum_code_difference_after_2s,,996,LSB,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_vos_2m,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_vos_2m.cir,TRAN,minimum_opamp_rail_headroom_after_2s,,0.608860272856,V,,MEASURED,results/xmodel_aligned/raw/xma_vos_2m.raw,reference=aligned nominal
STRESS_MM_0,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0_notch.cir,AC,IA_common_mode_rejection_at_10Hz,,156.071502774,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0_cmrr.raw,both inputs AC 1 V; 20log10(201/|IA_OUT|)
STRESS_MM_0,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0_notch.cir,AC,notch_minimum_frequency,,59.9995,Hz,,MEASURED,results/xmodel_aligned/raw/xma_mm_0_notch.raw,55-65 Hz search
STRESS_MM_0,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0_notch.cir,AC,notch_minimum_attenuation,,-95.4349133164,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0_notch.raw,
STRESS_MM_0,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0_notch.cir,AC,notch_attenuation_at_60Hz,,-83.5570111083,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0_notch.raw,
STRESS_MM_0p1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_notch.cir,AC,IA_common_mode_rejection_at_10Hz,,100.058690209,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_cmrr.raw,both inputs AC 1 V; 20log10(201/|IA_OUT|)
STRESS_MM_0p1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_notch.cir,AC,notch_minimum_frequency,,59.9995,Hz,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_notch.raw,55-65 Hz search
STRESS_MM_0p1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_notch.cir,AC,notch_minimum_attenuation,,-46.0010986459,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_notch.raw,
STRESS_MM_0p1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p1pct_notch.cir,AC,notch_attenuation_at_60Hz,,-46.0006708355,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p1pct_notch.raw,
STRESS_MM_0p5pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_notch.cir,AC,IA_common_mode_rejection_at_10Hz,,86.0334419398,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_cmrr.raw,both inputs AC 1 V; 20log10(201/|IA_OUT|)
STRESS_MM_0p5pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_notch.cir,AC,notch_minimum_frequency,,60.001,Hz,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_notch.raw,55-65 Hz search
STRESS_MM_0p5pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_notch.cir,AC,notch_minimum_attenuation,,-31.9349789024,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_notch.raw,
STRESS_MM_0p5pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_0p5pct_notch.cir,AC,notch_attenuation_at_60Hz,,-31.9347445136,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_0p5pct_notch.raw,
STRESS_MM_1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_notch.cir,AC,IA_common_mode_rejection_at_10Hz,,79.9677110885,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_cmrr.raw,both inputs AC 1 V; 20log10(201/|IA_OUT|)
STRESS_MM_1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_notch.cir,AC,notch_minimum_frequency,,60.0055,Hz,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_notch.raw,55-65 Hz search
STRESS_MM_1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_notch.cir,AC,notch_minimum_attenuation,,-25.8058241536,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_notch.raw,
STRESS_MM_1pct,XMODEL_ALIGNED,schematics/xmodel_aligned/xma_mm_1pct_notch.cir,AC,notch_attenuation_at_60Hz,,-25.8042842862,dB,,MEASURED,results/xmodel_aligned/raw/xma_mm_1pct_notch.raw,
