scope,grid_x,grid_y,placed_primitives,representative_tile
"accelerator_core",51,92,10,"CLBLL_R_X19Y111"
"accelerator_core",51,93,10,"CLBLL_R_X19Y110"
"accelerator_core",51,94,6,"CLBLL_R_X19Y109"
"accelerator_core",51,98,12,"CLBLL_R_X19Y105"
"accelerator_core",51,99,13,"CLBLL_R_X19Y104"
"accelerator_core",52,100,14,"CLBLM_L_X20Y103"
"accelerator_core",52,101,16,"CLBLM_L_X20Y102"
"accelerator_core",52,102,18,"CLBLM_L_X20Y101"
"accelerator_core",52,103,15,"CLBLM_L_X20Y100"
"accelerator_core",52,105,16,"CLBLM_L_X20Y99"
"accelerator_core",52,106,20,"CLBLM_L_X20Y98"
"accelerator_core",52,107,20,"CLBLM_L_X20Y97"
"accelerator_core",52,108,21,"CLBLM_L_X20Y96"
"accelerator_core",52,109,19,"CLBLM_L_X20Y95"
"accelerator_core",52,110,19,"CLBLM_L_X20Y94"
"accelerator_core",52,111,15,"CLBLM_L_X20Y93"
"accelerator_core",52,112,13,"CLBLM_L_X20Y92"
"accelerator_core",52,113,6,"CLBLM_L_X20Y91"
"accelerator_core",52,114,6,"CLBLM_L_X20Y90"
"accelerator_core",52,115,6,"CLBLM_L_X20Y89"
"accelerator_core",52,116,8,"CLBLM_L_X20Y88"
"accelerator_core",52,117,15,"CLBLM_L_X20Y87"
"accelerator_core",52,118,14,"CLBLM_L_X20Y86"
"accelerator_core",52,119,15,"CLBLM_L_X20Y85"
"accelerator_core",52,120,11,"CLBLM_L_X20Y84"
"accelerator_core",52,121,13,"CLBLM_L_X20Y83"
"accelerator_core",52,122,10,"CLBLM_L_X20Y82"
"accelerator_core",52,123,14,"CLBLM_L_X20Y81"
"accelerator_core",52,124,17,"CLBLM_L_X20Y80"
"accelerator_core",52,125,10,"CLBLM_L_X20Y79"
"accelerator_core",52,126,6,"CLBLM_L_X20Y78"
"accelerator_core",52,127,10,"CLBLM_L_X20Y77"
"accelerator_core",52,128,13,"CLBLM_L_X20Y76"
"accelerator_core",52,129,10,"CLBLM_L_X20Y75"
"accelerator_core",52,131,5,"CLBLM_L_X20Y74"
"accelerator_core",52,132,15,"CLBLM_L_X20Y73"
"accelerator_core",52,133,14,"CLBLM_L_X20Y72"
"accelerator_core",52,134,12,"CLBLM_L_X20Y71"
"accelerator_core",52,135,12,"CLBLM_L_X20Y70"
"accelerator_core",52,136,18,"CLBLM_L_X20Y69"
"accelerator_core",52,137,14,"CLBLM_L_X20Y68"
"accelerator_core",52,138,11,"CLBLM_L_X20Y67"
"accelerator_core",52,139,11,"CLBLM_L_X20Y66"
"accelerator_core",52,140,13,"CLBLM_L_X20Y65"
"accelerator_core",52,141,13,"CLBLM_L_X20Y64"
"accelerator_core",52,142,7,"CLBLM_L_X20Y63"
"accelerator_core",52,144,6,"CLBLM_L_X20Y61"
"accelerator_core",52,145,8,"CLBLM_L_X20Y60"
"accelerator_core",52,146,14,"CLBLM_L_X20Y59"
"accelerator_core",52,147,14,"CLBLM_L_X20Y58"
"accelerator_core",52,148,14,"CLBLM_L_X20Y57"
"accelerator_core",52,149,5,"CLBLM_L_X20Y56"
"accelerator_core",52,150,9,"CLBLM_L_X20Y55"
"accelerator_core",52,151,18,"CLBLM_L_X20Y54"
"accelerator_core",52,152,18,"CLBLM_L_X20Y53"
"accelerator_core",52,153,18,"CLBLM_L_X20Y52"
"accelerator_core",52,154,18,"CLBLM_L_X20Y51"
"accelerator_core",52,155,18,"CLBLM_L_X20Y50"
"accelerator_core",52,157,18,"CLBLM_L_X20Y49"
"accelerator_core",52,158,18,"CLBLM_L_X20Y48"
"accelerator_core",52,159,18,"CLBLM_L_X20Y47"
"accelerator_core",52,160,6,"CLBLM_L_X20Y46"
"accelerator_core",52,161,2,"CLBLM_L_X20Y45"
"accelerator_core",52,164,2,"CLBLM_L_X20Y42"
"accelerator_core",52,166,1,"CLBLM_L_X20Y40"
"accelerator_core",52,167,1,"CLBLM_L_X20Y39"
"accelerator_core",52,168,1,"CLBLM_L_X20Y38"
"accelerator_core",52,170,1,"CLBLM_L_X20Y36"
"accelerator_core",52,84,3,"CLBLM_L_X20Y119"
"accelerator_core",52,85,8,"CLBLM_L_X20Y118"
"accelerator_core",52,86,10,"CLBLM_L_X20Y117"
"accelerator_core",52,87,10,"CLBLM_L_X20Y116"
"accelerator_core",52,88,3,"CLBLM_L_X20Y115"
"accelerator_core",52,89,6,"CLBLM_L_X20Y114"
"accelerator_core",52,90,5,"CLBLM_L_X20Y113"
"accelerator_core",52,91,5,"CLBLM_L_X20Y112"
"accelerator_core",52,92,4,"CLBLM_L_X20Y111"
"accelerator_core",52,93,9,"CLBLM_L_X20Y110"
"accelerator_core",52,94,17,"CLBLM_L_X20Y109"
"accelerator_core",52,95,18,"CLBLM_L_X20Y108"
"accelerator_core",52,96,19,"CLBLM_L_X20Y107"
"accelerator_core",52,97,13,"CLBLM_L_X20Y106"
"accelerator_core",52,98,13,"CLBLM_L_X20Y105"
"accelerator_core",52,99,17,"CLBLM_L_X20Y104"
"accelerator_core",55,100,10,"CLBLL_R_X21Y103"
"accelerator_core",55,101,21,"CLBLL_R_X21Y102"
"accelerator_core",55,102,18,"CLBLL_R_X21Y101"
"accelerator_core",55,103,16,"CLBLL_R_X21Y100"
"accelerator_core",55,105,22,"CLBLL_R_X21Y99"
"accelerator_core",55,106,14,"CLBLL_R_X21Y98"
"accelerator_core",55,107,20,"CLBLL_R_X21Y97"
"accelerator_core",55,108,5,"CLBLL_R_X21Y96"
"accelerator_core",55,109,6,"CLBLL_R_X21Y95"
"accelerator_core",55,110,6,"CLBLL_R_X21Y94"
"accelerator_core",55,111,7,"CLBLL_R_X21Y93"
"accelerator_core",55,112,12,"CLBLL_R_X21Y92"
"accelerator_core",55,113,5,"CLBLL_R_X21Y91"
"accelerator_core",55,114,10,"CLBLL_R_X21Y90"
"accelerator_core",55,115,12,"CLBLL_R_X21Y89"
"accelerator_core",55,116,11,"CLBLL_R_X21Y88"
"accelerator_core",55,117,11,"CLBLL_R_X21Y87"
"accelerator_core",55,118,14,"CLBLL_R_X21Y86"
"accelerator_core",55,119,12,"CLBLL_R_X21Y85"
"accelerator_core",55,120,14,"CLBLL_R_X21Y84"
"accelerator_core",55,121,18,"CLBLL_R_X21Y83"
"accelerator_core",55,122,12,"CLBLL_R_X21Y82"
"accelerator_core",55,123,6,"CLBLL_R_X21Y81"
"accelerator_core",55,124,9,"CLBLL_R_X21Y80"
"accelerator_core",55,125,10,"CLBLL_R_X21Y79"
"accelerator_core",55,126,9,"CLBLL_R_X21Y78"
"accelerator_core",55,127,9,"CLBLL_R_X21Y77"
"accelerator_core",55,128,9,"CLBLL_R_X21Y76"
"accelerator_core",55,129,10,"CLBLL_R_X21Y75"
"accelerator_core",55,131,15,"CLBLL_R_X21Y74"
"accelerator_core",55,132,14,"CLBLL_R_X21Y73"
"accelerator_core",55,133,13,"CLBLL_R_X21Y72"
"accelerator_core",55,134,4,"CLBLL_R_X21Y71"
"accelerator_core",55,135,12,"CLBLL_R_X21Y70"
"accelerator_core",55,136,16,"CLBLL_R_X21Y69"
"accelerator_core",55,137,16,"CLBLL_R_X21Y68"
"accelerator_core",55,138,16,"CLBLL_R_X21Y67"
"accelerator_core",55,139,14,"CLBLL_R_X21Y66"
"accelerator_core",55,140,13,"CLBLL_R_X21Y65"
"accelerator_core",55,141,12,"CLBLL_R_X21Y64"
"accelerator_core",55,142,18,"CLBLL_R_X21Y63"
"accelerator_core",55,143,18,"CLBLL_R_X21Y62"
"accelerator_core",55,144,18,"CLBLL_R_X21Y61"
"accelerator_core",55,145,18,"CLBLL_R_X21Y60"
"accelerator_core",55,146,10,"CLBLL_R_X21Y59"
"accelerator_core",55,147,11,"CLBLL_R_X21Y58"
"accelerator_core",55,148,10,"CLBLL_R_X21Y57"
"accelerator_core",55,149,11,"CLBLL_R_X21Y56"
"accelerator_core",55,150,21,"CLBLL_R_X21Y55"
"accelerator_core",55,151,22,"CLBLL_R_X21Y54"
"accelerator_core",55,152,22,"CLBLL_R_X21Y53"
"accelerator_core",55,153,22,"CLBLL_R_X21Y52"
"accelerator_core",55,154,22,"CLBLL_R_X21Y51"
"accelerator_core",55,155,22,"CLBLL_R_X21Y50"
"accelerator_core",55,157,22,"CLBLL_R_X21Y49"
"accelerator_core",55,158,22,"CLBLL_R_X21Y48"
"accelerator_core",55,159,1,"CLBLL_R_X21Y47"
"accelerator_core",55,160,17,"CLBLL_R_X21Y46"
"accelerator_core",55,161,5,"CLBLL_R_X21Y45"
"accelerator_core",55,164,2,"CLBLL_R_X21Y42"
"accelerator_core",55,165,4,"CLBLL_R_X21Y41"
"accelerator_core",55,166,8,"CLBLL_R_X21Y40"
"accelerator_core",55,167,7,"CLBLL_R_X21Y39"
"accelerator_core",55,168,3,"CLBLL_R_X21Y38"
"accelerator_core",55,169,2,"CLBLL_R_X21Y37"
"accelerator_core",55,170,1,"CLBLL_R_X21Y36"
"accelerator_core",55,85,7,"CLBLL_R_X21Y118"
"accelerator_core",55,86,14,"CLBLL_R_X21Y117"
"accelerator_core",55,87,18,"CLBLL_R_X21Y116"
"accelerator_core",55,88,9,"CLBLL_R_X21Y115"
"accelerator_core",55,89,11,"CLBLL_R_X21Y114"
"accelerator_core",55,90,3,"CLBLL_R_X21Y113"
"accelerator_core",55,91,2,"CLBLL_R_X21Y112"
"accelerator_core",55,92,8,"CLBLL_R_X21Y111"
"accelerator_core",55,93,6,"CLBLL_R_X21Y110"
"accelerator_core",55,94,6,"CLBLL_R_X21Y109"
"accelerator_core",55,95,6,"CLBLL_R_X21Y108"
"accelerator_core",55,96,7,"CLBLL_R_X21Y107"
"accelerator_core",55,97,9,"CLBLL_R_X21Y106"
"accelerator_core",55,98,9,"CLBLL_R_X21Y105"
"accelerator_core",55,99,10,"CLBLL_R_X21Y104"
"accelerator_core",56,100,14,"CLBLM_L_X22Y103"
"accelerator_core",56,101,16,"CLBLM_L_X22Y102"
"accelerator_core",56,102,16,"CLBLM_L_X22Y101"
"accelerator_core",56,103,18,"CLBLM_L_X22Y100"
"accelerator_core",56,105,18,"CLBLM_L_X22Y99"
"accelerator_core",56,106,18,"CLBLM_L_X22Y98"
"accelerator_core",56,107,13,"CLBLM_L_X22Y97"
"accelerator_core",56,108,11,"CLBLM_L_X22Y96"
"accelerator_core",56,109,12,"CLBLM_L_X22Y95"
"accelerator_core",56,110,8,"CLBLM_L_X22Y94"
"accelerator_core",56,111,9,"CLBLM_L_X22Y93"
"accelerator_core",56,112,11,"CLBLM_L_X22Y92"
"accelerator_core",56,113,12,"CLBLM_L_X22Y91"
"accelerator_core",56,114,9,"CLBLM_L_X22Y90"
"accelerator_core",56,115,13,"CLBLM_L_X22Y89"
"accelerator_core",56,116,8,"CLBLM_L_X22Y88"
"accelerator_core",56,117,10,"CLBLM_L_X22Y87"
"accelerator_core",56,118,13,"CLBLM_L_X22Y86"
"accelerator_core",56,119,12,"CLBLM_L_X22Y85"
"accelerator_core",56,120,11,"CLBLM_L_X22Y84"
"accelerator_core",56,121,9,"CLBLM_L_X22Y83"
"accelerator_core",56,122,18,"CLBLM_L_X22Y82"
"accelerator_core",56,123,17,"CLBLM_L_X22Y81"
"accelerator_core",56,124,8,"CLBLM_L_X22Y80"
"accelerator_core",56,125,10,"CLBLM_L_X22Y79"
"accelerator_core",56,126,10,"CLBLM_L_X22Y78"
"accelerator_core",56,127,8,"CLBLM_L_X22Y77"
"accelerator_core",56,128,11,"CLBLM_L_X22Y76"
"accelerator_core",56,129,13,"CLBLM_L_X22Y75"
"accelerator_core",56,131,9,"CLBLM_L_X22Y74"
"accelerator_core",56,133,10,"CLBLM_L_X22Y72"
"accelerator_core",56,134,9,"CLBLM_L_X22Y71"
"accelerator_core",56,135,8,"CLBLM_L_X22Y70"
"accelerator_core",56,136,8,"CLBLM_L_X22Y69"
"accelerator_core",56,137,10,"CLBLM_L_X22Y68"
"accelerator_core",56,138,14,"CLBLM_L_X22Y67"
"accelerator_core",56,139,13,"CLBLM_L_X22Y66"
"accelerator_core",56,140,21,"CLBLM_L_X22Y65"
"accelerator_core",56,141,22,"CLBLM_L_X22Y64"
"accelerator_core",56,142,22,"CLBLM_L_X22Y63"
"accelerator_core",56,143,22,"CLBLM_L_X22Y62"
"accelerator_core",56,144,22,"CLBLM_L_X22Y61"
"accelerator_core",56,145,22,"CLBLM_L_X22Y60"
"accelerator_core",56,146,17,"CLBLM_L_X22Y59"
"accelerator_core",56,147,15,"CLBLM_L_X22Y58"
"accelerator_core",56,148,14,"CLBLM_L_X22Y57"
"accelerator_core",56,149,22,"CLBLM_L_X22Y56"
"accelerator_core",56,150,22,"CLBLM_L_X22Y55"
"accelerator_core",56,151,22,"CLBLM_L_X22Y54"
"accelerator_core",56,152,22,"CLBLM_L_X22Y53"
"accelerator_core",56,153,22,"CLBLM_L_X22Y52"
"accelerator_core",56,154,22,"CLBLM_L_X22Y51"
"accelerator_core",56,155,22,"CLBLM_L_X22Y50"
"accelerator_core",56,157,16,"CLBLM_L_X22Y49"
"accelerator_core",56,158,14,"CLBLM_L_X22Y48"
"accelerator_core",56,159,17,"CLBLM_L_X22Y47"
"accelerator_core",56,160,19,"CLBLM_L_X22Y46"
"accelerator_core",56,161,11,"CLBLM_L_X22Y45"
"accelerator_core",56,163,11,"CLBLM_L_X22Y43"
"accelerator_core",56,165,4,"CLBLM_L_X22Y41"
"accelerator_core",56,166,4,"CLBLM_L_X22Y40"
"accelerator_core",56,167,2,"CLBLM_L_X22Y39"
"accelerator_core",56,168,11,"CLBLM_L_X22Y38"
"accelerator_core",56,169,1,"CLBLM_L_X22Y37"
"accelerator_core",56,171,8,"CLBLM_L_X22Y35"
"accelerator_core",56,172,10,"CLBLM_L_X22Y34"
"accelerator_core",56,173,16,"CLBLM_L_X22Y33"
"accelerator_core",56,174,16,"CLBLM_L_X22Y32"
"accelerator_core",56,175,8,"CLBLM_L_X22Y31"
"accelerator_core",56,176,8,"CLBLM_L_X22Y30"
"accelerator_core",56,177,14,"CLBLM_L_X22Y29"
"accelerator_core",56,178,8,"CLBLM_L_X22Y28"
"accelerator_core",56,179,8,"CLBLM_L_X22Y27"
"accelerator_core",56,180,8,"CLBLM_L_X22Y26"
"accelerator_core",56,83,3,"CLBLM_L_X22Y120"
"accelerator_core",56,84,14,"CLBLM_L_X22Y119"
"accelerator_core",56,85,14,"CLBLM_L_X22Y118"
"accelerator_core",56,86,13,"CLBLM_L_X22Y117"
"accelerator_core",56,87,4,"CLBLM_L_X22Y116"
"accelerator_core",56,88,9,"CLBLM_L_X22Y115"
"accelerator_core",56,89,9,"CLBLM_L_X22Y114"
"accelerator_core",56,90,8,"CLBLM_L_X22Y113"
"accelerator_core",56,91,6,"CLBLM_L_X22Y112"
"accelerator_core",56,92,9,"CLBLM_L_X22Y111"
"accelerator_core",56,93,10,"CLBLM_L_X22Y110"
"accelerator_core",56,94,10,"CLBLM_L_X22Y109"
"accelerator_core",56,95,9,"CLBLM_L_X22Y108"
"accelerator_core",56,96,9,"CLBLM_L_X22Y107"
"accelerator_core",56,97,5,"CLBLM_L_X22Y106"
"accelerator_core",56,98,15,"CLBLM_L_X22Y105"
"accelerator_core",56,99,14,"CLBLM_L_X22Y104"
"accelerator_core",59,100,22,"CLBLL_R_X23Y103"
"accelerator_core",59,101,16,"CLBLL_R_X23Y102"
"accelerator_core",59,102,21,"CLBLL_R_X23Y101"
"accelerator_core",59,103,19,"CLBLL_R_X23Y100"
"accelerator_core",59,105,21,"CLBLL_R_X23Y99"
"accelerator_core",59,106,18,"CLBLL_R_X23Y98"
"accelerator_core",59,107,20,"CLBLL_R_X23Y97"
"accelerator_core",59,108,15,"CLBLL_R_X23Y96"
"accelerator_core",59,109,25,"CLBLL_R_X23Y95"
"accelerator_core",59,110,15,"CLBLL_R_X23Y94"
"accelerator_core",59,111,12,"CLBLL_R_X23Y93"
"accelerator_core",59,112,13,"CLBLL_R_X23Y92"
"accelerator_core",59,113,16,"CLBLL_R_X23Y91"
"accelerator_core",59,114,14,"CLBLL_R_X23Y90"
"accelerator_core",59,115,14,"CLBLL_R_X23Y89"
"accelerator_core",59,116,14,"CLBLL_R_X23Y88"
"accelerator_core",59,117,16,"CLBLL_R_X23Y87"
"accelerator_core",59,118,16,"CLBLL_R_X23Y86"
"accelerator_core",59,119,8,"CLBLL_R_X23Y85"
"accelerator_core",59,120,6,"CLBLL_R_X23Y84"
"accelerator_core",59,121,6,"CLBLL_R_X23Y83"
"accelerator_core",59,122,7,"CLBLL_R_X23Y82"
"accelerator_core",59,123,11,"CLBLL_R_X23Y81"
"accelerator_core",59,124,14,"CLBLL_R_X23Y80"
"accelerator_core",59,125,18,"CLBLL_R_X23Y79"
"accelerator_core",59,126,15,"CLBLL_R_X23Y78"
"accelerator_core",59,127,17,"CLBLL_R_X23Y77"
"accelerator_core",59,128,19,"CLBLL_R_X23Y76"
"accelerator_core",59,129,13,"CLBLL_R_X23Y75"
"accelerator_core",59,131,8,"CLBLL_R_X23Y74"
"accelerator_core",59,132,13,"CLBLL_R_X23Y73"
"accelerator_core",59,133,14,"CLBLL_R_X23Y72"
"accelerator_core",59,134,14,"CLBLL_R_X23Y71"
"accelerator_core",59,135,5,"CLBLL_R_X23Y70"
"accelerator_core",59,136,11,"CLBLL_R_X23Y69"
"accelerator_core",59,137,15,"CLBLL_R_X23Y68"
"accelerator_core",59,138,13,"CLBLL_R_X23Y67"
"accelerator_core",59,139,6,"CLBLL_R_X23Y66"
"accelerator_core",59,140,12,"CLBLL_R_X23Y65"
"accelerator_core",59,141,13,"CLBLL_R_X23Y64"
"accelerator_core",59,142,14,"CLBLL_R_X23Y63"
"accelerator_core",59,143,15,"CLBLL_R_X23Y62"
"accelerator_core",59,144,13,"CLBLL_R_X23Y61"
"accelerator_core",59,145,16,"CLBLL_R_X23Y60"
"accelerator_core",59,146,18,"CLBLL_R_X23Y59"
"accelerator_core",59,147,18,"CLBLL_R_X23Y58"
"accelerator_core",59,148,18,"CLBLL_R_X23Y57"
"accelerator_core",59,149,22,"CLBLL_R_X23Y56"
"accelerator_core",59,150,10,"CLBLL_R_X23Y55"
"accelerator_core",59,151,10,"CLBLL_R_X23Y54"
"accelerator_core",59,152,10,"CLBLL_R_X23Y53"
"accelerator_core",59,153,14,"CLBLL_R_X23Y52"
"accelerator_core",59,154,8,"CLBLL_R_X23Y51"
"accelerator_core",59,155,6,"CLBLL_R_X23Y50"
"accelerator_core",59,157,14,"CLBLL_R_X23Y49"
"accelerator_core",59,158,9,"CLBLL_R_X23Y48"
"accelerator_core",59,159,9,"CLBLL_R_X23Y47"
"accelerator_core",59,160,8,"CLBLL_R_X23Y46"
"accelerator_core",59,161,11,"CLBLL_R_X23Y45"
"accelerator_core",59,162,1,"CLBLL_R_X23Y44"
"accelerator_core",59,163,11,"CLBLL_R_X23Y43"
"accelerator_core",59,164,2,"CLBLL_R_X23Y42"
"accelerator_core",59,165,13,"CLBLL_R_X23Y41"
"accelerator_core",59,166,10,"CLBLL_R_X23Y40"
"accelerator_core",59,167,10,"CLBLL_R_X23Y39"
"accelerator_core",59,168,10,"CLBLL_R_X23Y38"
"accelerator_core",59,169,10,"CLBLL_R_X23Y37"
"accelerator_core",59,170,10,"CLBLL_R_X23Y36"
"accelerator_core",59,171,10,"CLBLL_R_X23Y35"
"accelerator_core",59,172,10,"CLBLL_R_X23Y34"
"accelerator_core",59,173,10,"CLBLL_R_X23Y33"
"accelerator_core",59,174,10,"CLBLL_R_X23Y32"
"accelerator_core",59,175,10,"CLBLL_R_X23Y31"
"accelerator_core",59,176,10,"CLBLL_R_X23Y30"
"accelerator_core",59,177,10,"CLBLL_R_X23Y29"
"accelerator_core",59,178,10,"CLBLL_R_X23Y28"
"accelerator_core",59,179,10,"CLBLL_R_X23Y27"
"accelerator_core",59,180,11,"CLBLL_R_X23Y26"
"accelerator_core",59,181,6,"CLBLL_R_X23Y25"
"accelerator_core",59,83,6,"CLBLL_R_X23Y120"
"accelerator_core",59,84,6,"CLBLL_R_X23Y119"
"accelerator_core",59,85,6,"CLBLL_R_X23Y118"
"accelerator_core",59,86,8,"CLBLL_R_X23Y117"
"accelerator_core",59,87,6,"CLBLL_R_X23Y116"
"accelerator_core",59,88,9,"CLBLL_R_X23Y115"
"accelerator_core",59,89,18,"CLBLL_R_X23Y114"
"accelerator_core",59,90,9,"CLBLL_R_X23Y113"
"accelerator_core",59,91,10,"CLBLL_R_X23Y112"
"accelerator_core",59,92,9,"CLBLL_R_X23Y111"
"accelerator_core",59,93,9,"CLBLL_R_X23Y110"
"accelerator_core",59,94,17,"CLBLL_R_X23Y109"
"accelerator_core",59,95,13,"CLBLL_R_X23Y108"
"accelerator_core",59,96,14,"CLBLL_R_X23Y107"
"accelerator_core",59,97,11,"CLBLL_R_X23Y106"
"accelerator_core",59,98,25,"CLBLL_R_X23Y105"
"accelerator_core",59,99,25,"CLBLL_R_X23Y104"
"accelerator_core",61,100,18,"CLBLM_L_X24Y103"
"accelerator_core",61,101,18,"CLBLM_L_X24Y102"
"accelerator_core",61,102,17,"CLBLM_L_X24Y101"
"accelerator_core",61,103,16,"CLBLM_L_X24Y100"
"accelerator_core",61,105,15,"CLBLM_L_X24Y99"
"accelerator_core",61,106,17,"CLBLM_L_X24Y98"
"accelerator_core",61,107,17,"CLBLM_L_X24Y97"
"accelerator_core",61,108,12,"CLBLM_L_X24Y96"
"accelerator_core",61,109,12,"CLBLM_L_X24Y95"
"accelerator_core",61,110,13,"CLBLM_L_X24Y94"
"accelerator_core",61,111,12,"CLBLM_L_X24Y93"
"accelerator_core",61,112,13,"CLBLM_L_X24Y92"
"accelerator_core",61,113,11,"CLBLM_L_X24Y91"
"accelerator_core",61,114,14,"CLBLM_L_X24Y90"
"accelerator_core",61,115,18,"CLBLM_L_X24Y89"
"accelerator_core",61,116,18,"CLBLM_L_X24Y88"
"accelerator_core",61,117,16,"CLBLM_L_X24Y87"
"accelerator_core",61,118,16,"CLBLM_L_X24Y86"
"accelerator_core",61,119,15,"CLBLM_L_X24Y85"
"accelerator_core",61,120,11,"CLBLM_L_X24Y84"
"accelerator_core",61,121,11,"CLBLM_L_X24Y83"
"accelerator_core",61,122,8,"CLBLM_L_X24Y82"
"accelerator_core",61,123,8,"CLBLM_L_X24Y81"
"accelerator_core",61,124,5,"CLBLM_L_X24Y80"
"accelerator_core",61,125,14,"CLBLM_L_X24Y79"
"accelerator_core",61,126,13,"CLBLM_L_X24Y78"
"accelerator_core",61,127,11,"CLBLM_L_X24Y77"
"accelerator_core",61,128,14,"CLBLM_L_X24Y76"
"accelerator_core",61,129,18,"CLBLM_L_X24Y75"
"accelerator_core",61,131,9,"CLBLM_L_X24Y74"
"accelerator_core",61,132,4,"CLBLM_L_X24Y73"
"accelerator_core",61,133,18,"CLBLM_L_X24Y72"
"accelerator_core",61,134,18,"CLBLM_L_X24Y71"
"accelerator_core",61,135,19,"CLBLM_L_X24Y70"
"accelerator_core",61,136,10,"CLBLM_L_X24Y69"
"accelerator_core",61,137,12,"CLBLM_L_X24Y68"
"accelerator_core",61,138,17,"CLBLM_L_X24Y67"
"accelerator_core",61,139,18,"CLBLM_L_X24Y66"
"accelerator_core",61,140,17,"CLBLM_L_X24Y65"
"accelerator_core",61,141,17,"CLBLM_L_X24Y64"
"accelerator_core",61,142,18,"CLBLM_L_X24Y63"
"accelerator_core",61,143,18,"CLBLM_L_X24Y62"
"accelerator_core",61,144,9,"CLBLM_L_X24Y61"
"accelerator_core",61,145,9,"CLBLM_L_X24Y60"
"accelerator_core",61,146,9,"CLBLM_L_X24Y59"
"accelerator_core",61,147,10,"CLBLM_L_X24Y58"
"accelerator_core",61,148,21,"CLBLM_L_X24Y57"
"accelerator_core",61,149,22,"CLBLM_L_X24Y56"
"accelerator_core",61,150,22,"CLBLM_L_X24Y55"
"accelerator_core",61,151,22,"CLBLM_L_X24Y54"
"accelerator_core",61,152,22,"CLBLM_L_X24Y53"
"accelerator_core",61,153,22,"CLBLM_L_X24Y52"
"accelerator_core",61,154,22,"CLBLM_L_X24Y51"
"accelerator_core",61,155,22,"CLBLM_L_X24Y50"
"accelerator_core",61,157,7,"CLBLM_L_X24Y49"
"accelerator_core",61,158,10,"CLBLM_L_X24Y48"
"accelerator_core",61,159,12,"CLBLM_L_X24Y47"
"accelerator_core",61,161,1,"CLBLM_L_X24Y45"
"accelerator_core",61,165,14,"CLBLM_L_X24Y41"
"accelerator_core",61,166,13,"CLBLM_L_X24Y40"
"accelerator_core",61,167,5,"CLBLM_L_X24Y39"
"accelerator_core",61,168,13,"CLBLM_L_X24Y38"
"accelerator_core",61,169,13,"CLBLM_L_X24Y37"
"accelerator_core",61,170,13,"CLBLM_L_X24Y36"
"accelerator_core",61,171,5,"CLBLM_L_X24Y35"
"accelerator_core",61,172,5,"CLBLM_L_X24Y34"
"accelerator_core",61,173,13,"CLBLM_L_X24Y33"
"accelerator_core",61,174,13,"CLBLM_L_X24Y32"
"accelerator_core",61,175,13,"CLBLM_L_X24Y31"
"accelerator_core",61,176,13,"CLBLM_L_X24Y30"
"accelerator_core",61,177,5,"CLBLM_L_X24Y29"
"accelerator_core",61,178,5,"CLBLM_L_X24Y28"
"accelerator_core",61,179,13,"CLBLM_L_X24Y27"
"accelerator_core",61,180,13,"CLBLM_L_X24Y26"
"accelerator_core",61,181,12,"CLBLM_L_X24Y25"
"accelerator_core",61,80,7,"CLBLM_L_X24Y123"
"accelerator_core",61,81,9,"CLBLM_L_X24Y122"
"accelerator_core",61,82,18,"CLBLM_L_X24Y121"
"accelerator_core",61,83,10,"CLBLM_L_X24Y120"
"accelerator_core",61,84,13,"CLBLM_L_X24Y119"
"accelerator_core",61,85,10,"CLBLM_L_X24Y118"
"accelerator_core",61,86,10,"CLBLM_L_X24Y117"
"accelerator_core",61,87,9,"CLBLM_L_X24Y116"
"accelerator_core",61,88,4,"CLBLM_L_X24Y115"
"accelerator_core",61,89,7,"CLBLM_L_X24Y114"
"accelerator_core",61,90,5,"CLBLM_L_X24Y113"
"accelerator_core",61,91,11,"CLBLM_L_X24Y112"
"accelerator_core",61,92,15,"CLBLM_L_X24Y111"
"accelerator_core",61,93,16,"CLBLM_L_X24Y110"
"accelerator_core",61,94,18,"CLBLM_L_X24Y109"
"accelerator_core",61,95,18,"CLBLM_L_X24Y108"
"accelerator_core",61,96,13,"CLBLM_L_X24Y107"
"accelerator_core",61,97,12,"CLBLM_L_X24Y106"
"accelerator_core",61,98,22,"CLBLM_L_X24Y105"
"accelerator_core",61,99,13,"CLBLM_L_X24Y104"
"accelerator_core",64,100,21,"CLBLL_R_X25Y103"
"accelerator_core",64,101,22,"CLBLL_R_X25Y102"
"accelerator_core",64,102,20,"CLBLL_R_X25Y101"
"accelerator_core",64,103,24,"CLBLL_R_X25Y100"
"accelerator_core",64,105,25,"CLBLL_R_X25Y99"
"accelerator_core",64,106,26,"CLBLL_R_X25Y98"
"accelerator_core",64,107,26,"CLBLL_R_X25Y97"
"accelerator_core",64,108,18,"CLBLL_R_X25Y96"
"accelerator_core",64,109,9,"CLBLL_R_X25Y95"
"accelerator_core",64,110,10,"CLBLL_R_X25Y94"
"accelerator_core",64,111,8,"CLBLL_R_X25Y93"
"accelerator_core",64,112,10,"CLBLL_R_X25Y92"
"accelerator_core",64,113,10,"CLBLL_R_X25Y91"
"accelerator_core",64,114,14,"CLBLL_R_X25Y90"
"accelerator_core",64,115,16,"CLBLL_R_X25Y89"
"accelerator_core",64,116,18,"CLBLL_R_X25Y88"
"accelerator_core",64,117,17,"CLBLL_R_X25Y87"
"accelerator_core",64,118,16,"CLBLL_R_X25Y86"
